source,RL,bin,num_sentences,mean_rate,pct,num_sentences_no_tanw,mean_rate_no_tanw,pct_no_tanw
Akhbarona,5.0,4/5,0,0.0,0.0,0,0.0,0.0
Akhbarona,5.0,5/5,0,0.0,0.0,0,0.0,0.0
Akhbarona,6.0,0,72,0.0,88.89,74,0.0,91.36
Akhbarona,6.0,1/5,7,0.0522,8.64,5,0.0484,6.17
Akhbarona,6.0,2/5,1,0.25,1.23,1,0.25,1.23
Akhbarona,6.0,3/5,0,0.0,0.0,0,0.0,0.0
Akhbarona,6.0,4/5,0,0.0,0.0,0,0.0,0.0
Akhbarona,6.0,5/5,1,0.8571,1.23,1,0.8571,1.23
Akhbarona,7.0,0,923,0.0,96.95,938,0.0,98.53
Akhbarona,7.0,1/5,29,0.0479,3.05,14,0.0388,1.47
Akhbarona,7.0,2/5,0,0.0,0.0,0,0.0,0.0
Akhbarona,7.0,3/5,0,0.0,0.0,0,0.0,0.0
Akhbarona,7.0,4/5,0,0.0,0.0,0,0.0,0.0
Akhbarona,7.0,5/5,0,0.0,0.0,0,0.0,0.0
Akhbarona,8.0,0,911,0.0,91.37,949,0.0,95.19
Akhbarona,8.0,1/5,78,0.0523,7.82,42,0.0617,4.21
Akhbarona,8.0,2/5,5,0.2397,0.5,3,0.2485,0.3
Akhbarona,8.0,3/5,0,0.0,0.0,0,0.0,0.0
Akhbarona,8.0,4/5,0,0.0,0.0,0,0.0,0.0
Akhbarona,8.0,5/5,3,0.8598,0.3,3,0.8598,0.3
Akhbarona,9.0,0,122,0.0,89.05,129,0.0,94.16
Akhbarona,9.0,1/5,15,0.0666,10.95,8,0.0806,5.84
Akhbarona,9.0,2/5,0,0.0,0.0,0,0.0,0.0
Akhbarona,9.0,3/5,0,0.0,0.0,0,0.0,0.0
Akhbarona,9.0,4/5,0,0.0,0.0,0,0.0,0.0
Akhbarona,9.0,5/5,0,0.0,0.0,0,0.0,0.0
Akhbarona,10.0,0,1204,0.0,81.74,1328,0.0,90.16
Akhbarona,10.0,1/5,259,0.0416,17.58,136,0.0478,9.23
Akhbarona,10.0,2/5,3,0.2631,0.2,2,0.2917,0.14
Akhbarona,10.0,3/5,2,0.499,0.14,3,0.525,0.2
Akhbarona,10.0,4/5,5,0.687,0.34,4,0.6713,0.27
Akhbarona,10.0,5/5,0,0.0,0.0,0,0.0,0.0
Akhbarona,11.0,0,379,0.0,82.93,423,0.0,92.56
Akhbarona,11.0,1/5,78,0.0215,17.07,34,0.0241,7.44
Akhbarona,11.0,2/5,0,0.0,0.0,0,0.0,0.0
Akhbarona,11.0,3/5,0,0.0,0.0,0,0.0,0.0
Akhbarona,11.0,4/5,0,0.0,0.0,0,0.0,0.0
Akhbarona,11.0,5/5,0,0.0,0.0,0,0.0,0.0
Akhbarona,12.0,0,4549,0.0,77.4,5250,0.0,89.33
Akhbarona,12.0,1/5,1233,0.0255,20.98,533,0.0337,9.07
Akhbarona,12.0,2/5,35,0.2835,0.6,36,0.2803,0.61
Akhbarona,12.0,3/5,32,0.5108,0.54,31,0.5105,0.53
Akhbarona,12.0,4/5,20,0.7041,0.34,25,0.69,0.43
Akhbarona,12.0,5/5,8,0.838,0.14,2,0.893,0.03
Akhbarona,13.0,0,643,0.0,70.27,755,0.0,82.51
Akhbarona,13.0,1/5,239,0.0287,26.12,127,0.0337,13.88
Akhbarona,13.0,2/5,8,0.3025,0.87,8,0.292,0.87
Akhbarona,13.0,3/5,9,0.5032,0.98,9,0.4928,0.98
Akhbarona,13.0,4/5,14,0.7113,1.53,15,0.6949,1.64
Akhbarona,13.0,5/5,2,0.881,0.22,1,0.8696,0.11
Akhbarona,14.0,0,5449,0.0,75.95,6245,0.0,87.05
Akhbarona,14.0,1/5,1596,0.0186,22.25,803,0.0243,11.19
Akhbarona,14.0,2/5,56,0.2918,0.78,55,0.2843,0.77
Akhbarona,14.0,3/5,34,0.501,0.47,33,0.494,0.46
Akhbarona,14.0,4/5,33,0.7061,0.46,35,0.6922,0.49
Akhbarona,14.0,5/5,6,0.8362,0.08,3,0.8375,0.04
Akhbarona,15.0,0,27,0.0,69.23,30,0.0,76.92
Akhbarona,15.0,1/5,12,0.0299,30.77,9,0.0319,23.08
Akhbarona,15.0,2/5,0,0.0,0.0,0,0.0,0.0
Akhbarona,15.0,3/5,0,0.0,0.0,0,0.0,0.0
Akhbarona,15.0,4/5,0,0.0,0.0,0,0.0,0.0
Akhbarona,15.0,5/5,0,0.0,0.0,0,0.0,0.0
Akhbarona,16.0,0,7,0.0,70.0,7,0.0,70.0
Akhbarona,16.0,1/5,3,0.0252,30.0,3,0.0226,30.0
Akhbarona,16.0,2/5,0,0.0,0.0,0,0.0,0.0
Akhbarona,16.0,3/5,0,0.0,0.0,0,0.0,0.0
Akhbarona,16.0,4/5,0,0.0,0.0,0,0.0,0.0
Akhbarona,16.0,5/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,1.0,0,121,0.0,100.0,121,0.0,100.0
AlArabiya,1.0,1/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,1.0,2/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,1.0,3/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,1.0,4/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,1.0,5/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,2.0,0,33,0.0,100.0,33,0.0,100.0
AlArabiya,2.0,1/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,2.0,2/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,2.0,3/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,2.0,4/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,2.0,5/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,3.0,0,89,0.0,100.0,89,0.0,100.0
AlArabiya,3.0,1/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,3.0,2/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,3.0,3/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,3.0,4/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,3.0,5/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,4.0,0,7,0.0,100.0,7,0.0,100.0
AlArabiya,4.0,1/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,4.0,2/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,4.0,3/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,4.0,4/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,4.0,5/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,5.0,0,57,0.0,100.0,57,0.0,100.0
AlArabiya,5.0,1/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,5.0,2/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,5.0,3/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,5.0,4/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,5.0,5/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,6.0,0,23,0.0,100.0,23,0.0,100.0
AlArabiya,6.0,1/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,6.0,2/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,6.0,3/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,6.0,4/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,6.0,5/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,7.0,0,164,0.0,96.47,169,0.0,99.41
AlArabiya,7.0,1/5,6,0.046,3.53,1,0.0769,0.59
AlArabiya,7.0,2/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,7.0,3/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,7.0,4/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,7.0,5/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,8.0,0,419,0.0,88.96,453,0.0,96.18
AlArabiya,8.0,1/5,51,0.0451,10.83,17,0.0347,3.61
AlArabiya,8.0,2/5,1,0.25,0.21,1,0.25,0.21
AlArabiya,8.0,3/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,8.0,4/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,8.0,5/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,9.0,0,38,0.0,84.44,43,0.0,95.56
AlArabiya,9.0,1/5,7,0.0507,15.56,2,0.0732,4.44
AlArabiya,9.0,2/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,9.0,3/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,9.0,4/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,9.0,5/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,10.0,0,912,0.0,84.06,1026,0.0,94.56
AlArabiya,10.0,1/5,173,0.0258,15.94,59,0.0294,5.44
AlArabiya,10.0,2/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,10.0,3/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,10.0,4/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,10.0,5/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,11.0,0,332,0.0,77.57,398,0.0,92.99
AlArabiya,11.0,1/5,96,0.0171,22.43,30,0.0165,7.01
AlArabiya,11.0,2/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,11.0,3/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,11.0,4/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,11.0,5/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,12.0,0,4227,0.0,72.97,5389,0.0,93.03
AlArabiya,12.0,1/5,1564,0.014,27.0,402,0.0137,6.94
AlArabiya,12.0,2/5,1,0.3333,0.02,1,0.3333,0.02
AlArabiya,12.0,3/5,1,0.4898,0.02,1,0.4898,0.02
AlArabiya,12.0,4/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,12.0,5/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,13.0,0,390,0.0,74.0,489,0.0,92.79
AlArabiya,13.0,1/5,137,0.0166,26.0,38,0.017,7.21
AlArabiya,13.0,2/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,13.0,3/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,13.0,4/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,13.0,5/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,14.0,0,6089,0.0,69.12,8012,0.0,90.95
AlArabiya,14.0,1/5,2720,0.0107,30.88,797,0.0113,9.05
AlArabiya,14.0,2/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,14.0,3/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,14.0,4/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,14.0,5/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,15.0,0,26,0.0,37.68,36,0.0,52.17
AlArabiya,15.0,1/5,43,0.0206,62.32,33,0.0193,47.83
AlArabiya,15.0,2/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,15.0,3/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,15.0,4/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,15.0,5/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,16.0,0,5,0.0,55.56,9,0.0,100.0
AlArabiya,16.0,1/5,4,0.0095,44.44,0,0.0,0.0
AlArabiya,16.0,2/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,16.0,3/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,16.0,4/5,0,0.0,0.0,0,0.0,0.0
AlArabiya,16.0,5/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,1.0,0,702,0.0,100.0,702,0.0,100.0
AlKhaleej,1.0,1/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,1.0,2/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,1.0,3/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,1.0,4/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,1.0,5/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,2.0,0,168,0.0,100.0,168,0.0,100.0
AlKhaleej,2.0,1/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,2.0,2/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,2.0,3/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,2.0,4/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,2.0,5/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,3.0,0,311,0.0,100.0,311,0.0,100.0
AlKhaleej,3.0,1/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,3.0,2/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,3.0,3/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,3.0,4/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,3.0,5/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,4.0,0,30,0.0,100.0,30,0.0,100.0
AlKhaleej,4.0,1/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,4.0,2/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,4.0,3/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,4.0,4/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,4.0,5/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,5.0,0,92,0.0,96.84,93,0.0,97.89
AlKhaleej,5.0,1/5,1,0.0333,1.05,1,0.0333,1.05
AlKhaleej,5.0,2/5,2,0.25,2.11,1,0.25,1.05
AlKhaleej,5.0,3/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,5.0,4/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,5.0,5/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,6.0,0,130,0.0,97.01,131,0.0,97.76
AlKhaleej,6.0,1/5,3,0.1639,2.24,2,0.1833,1.49
AlKhaleej,6.0,2/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,6.0,3/5,1,0.4286,0.75,1,0.4286,0.75
AlKhaleej,6.0,4/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,6.0,5/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,7.0,0,273,0.0,93.81,281,0.0,96.56
AlKhaleej,7.0,1/5,17,0.0501,5.84,9,0.0561,3.09
AlKhaleej,7.0,2/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,7.0,3/5,1,0.4545,0.34,1,0.4545,0.34
AlKhaleej,7.0,4/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,7.0,5/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,8.0,0,1266,0.0,92.95,1343,0.0,98.6
AlKhaleej,8.0,1/5,96,0.0459,7.05,19,0.0536,1.4
AlKhaleej,8.0,2/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,8.0,3/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,8.0,4/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,8.0,5/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,9.0,0,68,0.0,88.31,75,0.0,97.4
AlKhaleej,9.0,1/5,9,0.0443,11.69,2,0.0476,2.6
AlKhaleej,9.0,2/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,9.0,3/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,9.0,4/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,9.0,5/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,10.0,0,1277,0.0,79.91,1538,0.0,96.25
AlKhaleej,10.0,1/5,321,0.0314,20.09,60,0.0353,3.75
AlKhaleej,10.0,2/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,10.0,3/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,10.0,4/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,10.0,5/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,11.0,0,284,0.0,74.93,352,0.0,92.88
AlKhaleej,11.0,1/5,95,0.0186,25.07,27,0.0166,7.12
AlKhaleej,11.0,2/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,11.0,3/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,11.0,4/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,11.0,5/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,12.0,0,6522,0.0,72.23,8578,0.0,95.0
AlKhaleej,12.0,1/5,2477,0.0208,27.43,424,0.0216,4.7
AlKhaleej,12.0,2/5,10,0.2852,0.11,7,0.2946,0.08
AlKhaleej,12.0,3/5,11,0.4857,0.12,12,0.4821,0.13
AlKhaleej,12.0,4/5,7,0.6917,0.08,6,0.663,0.07
AlKhaleej,12.0,5/5,2,0.829,0.02,2,0.829,0.02
AlKhaleej,13.0,0,1392,0.0,71.17,1838,0.0,93.97
AlKhaleej,13.0,1/5,552,0.0206,28.22,107,0.0291,5.47
AlKhaleej,13.0,2/5,7,0.2737,0.36,6,0.2763,0.31
AlKhaleej,13.0,3/5,2,0.4326,0.1,2,0.4262,0.1
AlKhaleej,13.0,4/5,3,0.7572,0.15,3,0.7222,0.15
AlKhaleej,13.0,5/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,14.0,0,8111,0.0,54.29,13513,0.0,90.44
AlKhaleej,14.0,1/5,6769,0.0108,45.3,1371,0.0131,9.18
AlKhaleej,14.0,2/5,34,0.2786,0.23,31,0.2831,0.21
AlKhaleej,14.0,3/5,17,0.5009,0.11,18,0.5022,0.12
AlKhaleej,14.0,4/5,10,0.6789,0.07,8,0.6786,0.05
AlKhaleej,14.0,5/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,15.0,0,107,0.0,40.68,175,0.0,66.54
AlKhaleej,15.0,1/5,151,0.0187,57.41,85,0.0234,32.32
AlKhaleej,15.0,2/5,5,0.28,1.9,3,0.3083,1.14
AlKhaleej,15.0,3/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,15.0,4/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,15.0,5/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,16.0,0,14,0.0,35.9,34,0.0,87.18
AlKhaleej,16.0,1/5,25,0.0141,64.1,5,0.0282,12.82
AlKhaleej,16.0,2/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,16.0,3/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,16.0,4/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,16.0,5/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,17.0,0,0,0.0,0.0,0,0.0,0.0
AlKhaleej,17.0,1/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,17.0,2/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,17.0,3/5,0,0.0,0.0,0,0.0,0.0
AlKhaleej,17.0,4/5,1,0.694,100.0,1,0.6679,100.0
AlKhaleej,17.0,5/5,0,0.0,0.0,0,0.0,0.0
Anthems,3.0,0,13,0.0,68.42,13,0.0,68.42
Anthems,3.0,1/5,0,0.0,0.0,1,0.1429,5.26
Anthems,3.0,2/5,0,0.0,0.0,0,0.0,0.0
Anthems,3.0,3/5,6,0.5048,31.58,5,0.52,26.32
Anthems,3.0,4/5,0,0.0,0.0,0,0.0,0.0
Anthems,3.0,5/5,0,0.0,0.0,0,0.0,0.0
Anthems,4.0,0,7,0.0,53.85,7,0.0,53.85
Anthems,4.0,1/5,3,0.0916,23.08,3,0.0916,23.08
Anthems,4.0,2/5,1,0.3333,7.69,1,0.3333,7.69
Anthems,4.0,3/5,0,0.0,0.0,0,0.0,0.0
Anthems,4.0,4/5,0,0.0,0.0,1,0.7143,7.69
Anthems,4.0,5/5,2,0.8496,15.38,1,0.8421,7.69
Anthems,5.0,0,5,0.0,38.46,5,0.0,38.46
Anthems,5.0,1/5,4,0.1788,30.77,4,0.1788,30.77
Anthems,5.0,2/5,1,0.4,7.69,1,0.4,7.69
Anthems,5.0,3/5,0,0.0,0.0,0,0.0,0.0
Anthems,5.0,4/5,3,0.7685,23.08,3,0.7685,23.08
Anthems,5.0,5/5,0,0.0,0.0,0,0.0,0.0
Anthems,6.0,0,6,0.0,37.5,6,0.0,37.5
Anthems,6.0,1/5,0,0.0,0.0,0,0.0,0.0
Anthems,6.0,2/5,0,0.0,0.0,0,0.0,0.0
Anthems,6.0,3/5,1,0.5,6.25,1,0.5,6.25
Anthems,6.0,4/5,8,0.6842,50.0,8,0.6842,50.0
Anthems,6.0,5/5,1,0.875,6.25,1,0.875,6.25
Anthems,7.0,0,20,0.0,64.52,20,0.0,64.52
Anthems,7.0,1/5,6,0.1174,19.35,6,0.1174,19.35
Anthems,7.0,2/5,1,0.3,3.23,1,0.3,3.23
Anthems,7.0,3/5,2,0.55,6.45,2,0.55,6.45
Anthems,7.0,4/5,2,0.701,6.45,2,0.701,6.45
Anthems,7.0,5/5,0,0.0,0.0,0,0.0,0.0
Anthems,8.0,0,48,0.0,73.85,50,0.0,76.92
Anthems,8.0,1/5,6,0.0788,9.23,4,0.0814,6.15
Anthems,8.0,2/5,1,0.2609,1.54,2,0.3249,3.08
Anthems,8.0,3/5,2,0.5,3.08,1,0.5556,1.54
Anthems,8.0,4/5,7,0.7188,10.77,7,0.7092,10.77
Anthems,8.0,5/5,1,0.875,1.54,1,0.875,1.54
Anthems,9.0,0,21,0.0,53.85,23,0.0,58.97
Anthems,9.0,1/5,11,0.1078,28.21,9,0.1145,23.08
Anthems,9.0,2/5,1,0.3333,2.56,1,0.3333,2.56
Anthems,9.0,3/5,1,0.6,2.56,1,0.6,2.56
Anthems,9.0,4/5,5,0.6937,12.82,5,0.6937,12.82
Anthems,9.0,5/5,0,0.0,0.0,0,0.0,0.0
Anthems,10.0,0,22,0.0,55.0,24,0.0,60.0
Anthems,10.0,1/5,9,0.0903,22.5,7,0.0763,17.5
Anthems,10.0,2/5,1,0.3846,2.5,1,0.3846,2.5
Anthems,10.0,3/5,1,0.5882,2.5,2,0.5588,5.0
Anthems,10.0,4/5,4,0.7034,10.0,3,0.7222,7.5
Anthems,10.0,5/5,3,0.963,7.5,3,0.963,7.5
Anthems,11.0,0,6,0.0,46.15,6,0.0,46.15
Anthems,11.0,1/5,1,0.0455,7.69,1,0.0455,7.69
Anthems,11.0,2/5,0,0.0,0.0,0,0.0,0.0
Anthems,11.0,3/5,0,0.0,0.0,0,0.0,0.0
Anthems,11.0,4/5,5,0.7085,38.46,5,0.7085,38.46
Anthems,11.0,5/5,1,0.8667,7.69,1,0.8667,7.69
Anthems,12.0,0,45,0.0,48.39,49,0.0,52.69
Anthems,12.0,1/5,20,0.1114,21.51,17,0.1067,18.28
Anthems,12.0,2/5,8,0.3019,8.6,9,0.2854,9.68
Anthems,12.0,3/5,9,0.5131,9.68,8,0.5144,8.6
Anthems,12.0,4/5,8,0.6778,8.6,7,0.6728,7.53
Anthems,12.0,5/5,3,0.8359,3.23,3,0.8359,3.23
Anthems,13.0,0,5,0.0,62.5,5,0.0,62.5
Anthems,13.0,1/5,1,0.0455,12.5,1,0.0455,12.5
Anthems,13.0,2/5,1,0.3333,12.5,1,0.3333,12.5
Anthems,13.0,3/5,0,0.0,0.0,0,0.0,0.0
Anthems,13.0,4/5,1,0.7273,12.5,1,0.6818,12.5
Anthems,13.0,5/5,0,0.0,0.0,0,0.0,0.0
Anthems,14.0,0,2,0.0,100.0,2,0.0,100.0
Anthems,14.0,1/5,0,0.0,0.0,0,0.0,0.0
Anthems,14.0,2/5,0,0.0,0.0,0,0.0,0.0
Anthems,14.0,3/5,0,0.0,0.0,0,0.0,0.0
Anthems,14.0,4/5,0,0.0,0.0,0,0.0,0.0
Anthems,14.0,5/5,0,0.0,0.0,0,0.0,0.0
Anthems,15.0,0,4,0.0,50.0,4,0.0,50.0
Anthems,15.0,1/5,2,0.1,25.0,2,0.1,25.0
Anthems,15.0,2/5,0,0.0,0.0,0,0.0,0.0
Anthems,15.0,3/5,2,0.5263,25.0,2,0.5,25.0
Anthems,15.0,4/5,0,0.0,0.0,0,0.0,0.0
Anthems,15.0,5/5,0,0.0,0.0,0,0.0,0.0
ArabYouthPublisher,1.0,0,27,0.0,100.0,27,0.0,100.0
ArabYouthPublisher,1.0,1/5,0,0.0,0.0,0,0.0,0.0
ArabYouthPublisher,1.0,2/5,0,0.0,0.0,0,0.0,0.0
ArabYouthPublisher,1.0,3/5,0,0.0,0.0,0,0.0,0.0
ArabYouthPublisher,1.0,4/5,0,0.0,0.0,0,0.0,0.0
ArabYouthPublisher,1.0,5/5,0,0.0,0.0,0,0.0,0.0
ArabYouthPublisher,2.0,0,14,0.0,93.33,15,0.0,100.0
ArabYouthPublisher,2.0,1/5,0,0.0,0.0,0,0.0,0.0
ArabYouthPublisher,2.0,2/5,1,0.25,6.67,0,0.0,0.0
ArabYouthPublisher,2.0,3/5,0,0.0,0.0,0,0.0,0.0
ArabYouthPublisher,2.0,4/5,0,0.0,0.0,0,0.0,0.0
ArabYouthPublisher,2.0,5/5,0,0.0,0.0,0,0.0,0.0
ArabYouthPublisher,3.0,0,145,0.0,100.0,145,0.0,100.0
ArabYouthPublisher,3.0,1/5,0,0.0,0.0,0,0.0,0.0
ArabYouthPublisher,3.0,2/5,0,0.0,0.0,0,0.0,0.0
ArabYouthPublisher,3.0,3/5,0,0.0,0.0,0,0.0,0.0
ArabYouthPublisher,3.0,4/5,0,0.0,0.0,0,0.0,0.0
ArabYouthPublisher,3.0,5/5,0,0.0,0.0,0,0.0,0.0
ArabYouthPublisher,4.0,0,18,0.0,100.0,18,0.0,100.0
ArabYouthPublisher,4.0,1/5,0,0.0,0.0,0,0.0,0.0
ArabYouthPublisher,4.0,2/5,0,0.0,0.0,0,0.0,0.0
ArabYouthPublisher,4.0,3/5,0,0.0,0.0,0,0.0,0.0
ArabYouthPublisher,4.0,4/5,0,0.0,0.0,0,0.0,0.0
ArabYouthPublisher,4.0,5/5,0,0.0,0.0,0,0.0,0.0
ArabYouthPublisher,5.0,0,67,0.0,95.71,70,0.0,100.0
ArabYouthPublisher,5.0,1/5,2,0.0576,2.86,0,0.0,0.0
ArabYouthPublisher,5.0,2/5,1,0.25,1.43,0,0.0,0.0
ArabYouthPublisher,5.0,3/5,0,0.0,0.0,0,0.0,0.0
ArabYouthPublisher,5.0,4/5,0,0.0,0.0,0,0.0,0.0
ArabYouthPublisher,5.0,5/5,0,0.0,0.0,0,0.0,0.0
ArabYouthPublisher,6.0,0,122,0.0,97.6,125,0.0,100.0
ArabYouthPublisher,6.0,1/5,3,0.0482,2.4,0,0.0,0.0
ArabYouthPublisher,6.0,2/5,0,0.0,0.0,0,0.0,0.0
ArabYouthPublisher,6.0,3/5,0,0.0,0.0,0,0.0,0.0
ArabYouthPublisher,6.0,4/5,0,0.0,0.0,0,0.0,0.0
ArabYouthPublisher,6.0,5/5,0,0.0,0.0,0,0.0,0.0
ArabYouthPublisher,7.0,0,222,0.0,88.8,246,0.0,98.4
ArabYouthPublisher,7.0,1/5,28,0.0562,11.2,4,0.0795,1.6
ArabYouthPublisher,7.0,2/5,0,0.0,0.0,0,0.0,0.0
ArabYouthPublisher,7.0,3/5,0,0.0,0.0,0,0.0,0.0
ArabYouthPublisher,7.0,4/5,0,0.0,0.0,0,0.0,0.0
ArabYouthPublisher,7.0,5/5,0,0.0,0.0,0,0.0,0.0
ArabYouthPublisher,8.0,0,372,0.0,80.69,454,0.0,98.48
ArabYouthPublisher,8.0,1/5,89,0.0463,19.31,7,0.0322,1.52
ArabYouthPublisher,8.0,2/5,0,0.0,0.0,0,0.0,0.0
ArabYouthPublisher,8.0,3/5,0,0.0,0.0,0,0.0,0.0
ArabYouthPublisher,8.0,4/5,0,0.0,0.0,0,0.0,0.0
ArabYouthPublisher,8.0,5/5,0,0.0,0.0,0,0.0,0.0
